ID,CNPJ,RAZAO
2400,26042379000196,ANA MARIA ZOTARELLI LTDA
2433,19355447000101,IGOR SOARES DOS AFLITOS
2466,28974818000124,SEMPRE ENERGIA LTDA
3084,27248445000141,"ILHA AZUL SAUDE, SEGUROS, PREVIDENCIA, ADMINISTRACAO, CONSULTORIA E CORRETAGEM S"
2474,28591280000179,SUNO ENGENHARIA LTDA.
2515,22915713000118,ECOIMPER COMERCIO E SERVICOS LTDA
3087,18538489000115,INRADAR APP NETWORKING LTDA
3088,5623256000179,INSIDE SISTEMAS LTDA - EPP
2517,30671490000119,ESOL ENERGIA SOLUCOES SUSTENTAVEIS EIRELI
2556,31788422000105,NEWSOLLAR COMERCIO E SERVICO DE ENERGIA SOLAR LTDA
3091,33715816000150,IPTRUST ADVANCE TECNOLOGIA DA INFORMACAO LTDA
2557,31472322000167,OCENERGIA LTDA
3093,2558346000135,JC NASSUR & NASSUR LTDA - EPP
3094,6537918952,JESIEL CARLOS BENTO 065.379.189-52
3095,24733046000188,JOSE HUGO SALAMENE CRISTALDO 02822107173
3096,8836659000194,JULIANO SENS PREPARACAO E COMERCIO VAREJISTA
3097,8990948000143,K R P CONSULTORIA EM TECNOLOGIA DE INFORMACAO LTDA
3098,10904607000150,KEMPARTS QUIMICA LTDA.
2572,24455167000105,SOLUCAO ENERGIAS RENOVAVEIS EIRELI
2574,21101468000142,SUNERGIES TECNOLOGIA E COMERCIO DE APARELHOS ELETRONICOS EIRELI
2583,11390321000166,ULTRAFOX FABRICACAO E COMERCIO DE ARTEFATOS DE AQUECEDOR SOLAR LTDA
2587,24880738000159,WCIRCUIT SOLAR SOCIEDADE EMPRESARIA LTDA
3103,10844609000109,LEMMO CORRETORA DE SEGUROS LTDA
3104,18149211000156,LEUCOTRON EQUIPAMENTOS LTDA
2591,28094114000167,499 SOLAR ENERGIAS INTELIGENTES LTDA
3106,33456876000104,LF SOLUCOES DE ENSINO LTDA
3107,5415217000186,LIGUE MOTO TAXI SERVICOS EIRELI
3108,33999901000198,LIVES CLUB INTERMEDIACAO DE NEGOCIOS LTDA
2594,25154325000150,ALESSANDRO MADRUGA GOULART & CIA LTDA
3110,28186737000160,LORENA L P UCHOA REPRESENTACOES LTDA
3111,13338605000139,M.N CARDOSO INTERNET - EPP
3112,22272481000127,M2D CONSULTORIA E ASSESSORIA EM INFORMATICA EIRELI - ME
2602,24143146000154,BRASOL ENERGIA SOLAR LTDA
2606,31057125000181,CLARA ENERGIAS RENOVAVEIS LTDA
2625,33510060000103,ENGES REPRESENTACAO E INSTALACAO LTDA
3116,8370779000149,MAINO SISTEMAS DE INFORMATICA LTDA - ME
2626,36577919000190,ENGTOP ENERGIA & SERVICOS DE ENGENHARIA ELETRICA LTDA
3118,36521907000143,MARCOS ROBERTO TOMIO 85654523953
3119,3636539000120,MART MADEIRAS E EMBALAGENS LTDA
3120,10221986000183,MAXDATA SISTEMAS EIRELI - EPP
2627,23946766000169,ESP ENGENHARIA EIRELI
3122,13119682000106,MEDCLOUD TECNOLOGIA MEDICA LTDA ME
3123,2670664000193,MENOLLI & MENDONCA LTDA - ME
3124,85274306000199,MICROSERVICE TECNOLOGIA DA INFORMACAOLTDA
3125,10736894000136,MMTECH PROJETOS TECNOLOGICOS IMPORTACAO E EXPORTACAO LTDA. - EPP
2667,7649658000178,P3 SUSTENTABILIDADE E ENGENHARIA LTDA
3127,79227963001235,NC Comunicação S.A
2687,27150825000149,SOLAR21 ENGENHARIA E ENERGIA LIMPA LTDA
2688,23785988000147,SOLARCHIO PARTICIPACOES LTDA
3130,7322649000178,NOMUS CONSULTORIA E DESENVOLVIMENTO EM TECNOLOGIA DE GESTAO LTDA - EPP
2689,24550729000108,SOLUS ENERGIA E ENGENHARIA LTDA
3132,7334665000180,NTW CONTABILIDADE DO AMAZONAS EIRELI ME
2699,34408084000119,W K CAVALCANTE ENGENHARIA EIRELI
3134,2945870000320,"OMEGA-INDUSTRIA, COMERCIO, DESENVOLVIMENTO DE SISTEMA E INTELIGENCIA ARTIFICIAL"
2705,24957825000167,ALGA ENERGIA SOLAR LTDA
3136,77968295000119,OTICA DIORAMA LTDA
3137,31445249000134,P16 TELECOM LTDA
3138,18519837000107,P2CR SERVICOS DE INFORMATICA LTDA.
3139,7649658000178,P3 SUSTENTABILIDADE ENGENHARIA LTDA
3140,17099582000370,PALMEIRA PLANTAS CULTIVO E COMERCIO FLORISTICO LTDA
2720,36355420000138,CONTEC - SERVICOS DE INSTALACAO E MANUTENCAO ELETRICA LTDA
3142,24673081000159,PIPEHLINE SERVICES CONSULTING LTDA - EPP
2726,37527552000162,DELTA - CONSULTORIA DE NEGOCIOS LTDA
3144,53812442000107,PRODUSOFT ASSESSORIA E SERVICOS DE INFORMATICA S/C LTDA - EPP
3145,79561841000128,PRODUTEC INFORMATICA LTDA - EPP
3146,11506826000143,PRODUTIVA JUNIOR - EMPRESA JUNIOR DO CURSO DE ENGENHARIA DE PRODUCAO DA UNIVERSI
3147,9637852000169,"PRODUZA INDUSTRIA, COMERCIO E SERVICOS EM ELETRONICA S.A."
3148,32254779000168,RABBOT SERVICOS DE TECNOLOGIA S.A.
2727,30748129000143,DENIS AURELIO DE ALMEIDA SIMIONI EIRELI
3150,13417733000178,RASTRON TECNOLOGIA E SERVICOS DE TELECOMUNICACOES EIRELI - EPP
2736,35753658000159,EVAGELO BENICIO COELHO
3152,25005259000156,REDE VISTORIAS FRANCHISING LTDA
2740,31683679000194,GUERRERO SOLAR SERVICOS E INSTALACOES ELETRICAS LTDA
2745,22383433000106,IMPACTO ENGENHARIA LTDA
2748,16096718000244,JJR ALMEIDA NETO
3156,7886705000105,S & L CONTABILIDADE CONSULTORIA E AUDITORIA S/S
2749,24733046000188,JOSE HUGO SALAMENE CRISTALDO
3158,14854135000129,SARTECH SISTEMAS LTDA - ME
3159,19085346000168,SBS2I - SOCIEDADE BRASILEIRA DE SOLUCOES INOVADORAS PARA INTERNET LTDA - EPP
2755,18312150000104,MAXXISOLAR COMERCIO E SERVICOS - EIRELI
3161,80680093002397,SENIOR SISTEMAS S.A
3162,7008054000142,SENTINELA SECURITY CONSULTORIA EM TECNOLOGIA DA INFORMACAO E COMUNICACAO - EIRELI
3163,7395459000180,SEQUOR AUTOMACAO E SISTEMAS LTDA - EPP
2771,31066867000173,RAFAEL M DE SOUZA
2772,35006534000100,REAL ENERGIA LTDA
2773,39778321000157,RITCHE INDUSTRIA E COMERCIO DE EQUIPAMENTOS FOTOVOLTAICAS LTDA
3167,24122531000115,SOLO FERTIL GESTAO DE IMOVEIS LTDA - ME
3168,4144280000162,SPRING WIRELESS (BRASIL) SERVICOS EM TECNOLOGIA DA INFORMACAO LTDA
2787,24144382000195,STILO SOLAR SOLUCOES EM ENERGIA LTDA
3170,8039907000176,SUPRIVIX - SUPRIMENTOS DE INFORMATICA LTDA - EPP
3171,9115335000120,TASS BRASIL INTERNATIONAL CONSULTORIA GERENCIA DE RISCOS E CORRETORA DE SEGUROS
3172,9245885000163,TEFWAY COMERCIO E SERVICOS DE INFORMATICA LTDA - ME
2805,14160839000100,AFC COMERCIO E SERVICOS EM TECNOLOGIA LTDA
3174,6984614000131,TOULOUSE COMUNICACAO S/S LTDA - ME
2809,24388101000140,APOLO ENGENHARIA EIRELI
3176,3907818000180,USEALL SOFTWARE LTDA
3177,23479438000108,VAREJONLINE TECNOLOGIA E INFORMATICA LTDA
3178,7989360000107,VECTOR SERVICOS DE ATENDIMENTO TELEFONICO LTDA
2833,37107576000162,GDPLACE PLATAFORMA DE VENDAS WEB LTDA
3180,57559387000138,VERZANI & SANDRINI LTDA
2845,28206503000137,KELEN CRISTINA CAVALCANTE CABRAL DE SOUZA
3182,33672063000143,VICTOR DE ASSIS ARMANI 43041446855
2849,34489709000114,LITORAL SOLAR SERVICOS ADMINISTRATIVOS LTDA
2852,19427458000150,MONTE DOURADO ENGENHARIA EIRELI
2857,24406903000135,NGR ENGENHARIA SUSTENTAVEL LTDA
2877,26812377000139,SILIOM SERVICOS DE ENGENHARIA LTDA
3187,31017863000103,WARLEY CRISTOVAM VIEIRA 01194861644
3188,14016641000149,WE AUDIT LTDA - EPP
2881,22102302000103,SOLAR VALE ENERGIA E SUSTENTABILIDADE EIRELI
2882,24759024000197,SOLAR.ES ENERGIA RENOVAVEL EIRELI
3191,12441340000137,ZION MARKETING E ORGANIZACAO DE FESTAS EIRELI
3192,4693497000121,ZIPLINE TECNOLOGIA LTDA - EPP
2883,10198598000129,SOLARQ - ARQUITETURA E TECNOLOGIA SOLAR LTDA
2884,27521373000164,SOLMIX SISTEMAS DE ENERGIA EIRELI
2901,24905379000147,WYNNI ANGER DA CUNHA
3196,8255920000162,ADAIL COSTA ASSESSORIA CONTABIL EIRELI
3197,8236152000108,AGUIA SOLUCOES TECNOLOGICAS EM ACO INOX LTDA
2902,28631985000172,3G MAIS ENERGY LTDA
3199,5579720000177,ANDRADE SILVA INTELIGENCIA DE NEGOCIOS LIMITADA
3200,13628328000107,AVPLAS COMERCIO ATACADISTA DE PLASTICOS RECICLADOS LTDA
2909,35755133000152,ALMP SOLAR ENGENHARIA LTDA
2933,27479315000110,ERB SISTEMAS ELETRICOS LTDA
2940,32276205000190,GESTTOR ENERGIA EIRELI
2941,29400040000102,GREENVOLT SOLUCOES ENERGETICAS LTDA
2945,29421712000166,H.B. ENERGIA SOLUCOES SUSTENTAVEIS LTDA.
2948,19438719000137,IGOR MICHEL NETO DA CUNHA
2961,17933100000173,MENDONCA & MENDONCA ENGENHARIA LTDA
2973,12809025000110,PRIME ENERGY COMERCIALIZADORA DE ENERGIA LTDA
3209,8034619000129,BSM REPRESENTACOES E SOLUCOES LTDA
2976,27283727000180,RAFAEL BENEDETTI
2977,12727161000160,RBF IMPORTACAO E COMERCIO DE SISTEMAS ELETRICOS E ELETRONICOS LTDA
3212,6933053000141,CGL CONSTRUTORA E INCORPORADORA LTDA.
2981,10885435000114,SATRIX COMERCIO DE EQUIPAMENTOS DE ENERGIAS RENOVAVEIS LTDA.
2985,37904338000188,SOLAK ENERGIA SUSTENTAVEL LTDA
2986,823358000114,SOLAR LIFE ENERGY LTDA
2990,34052684000197,SUNPRO SOLAR ENERGIA FOTOVOLTAICA EIRELI
3217,23291627000144,D N DOS SANTOS EIRELI
3028,24873815000143,BRASIL SOLARIS LTDA
3219,15383389000179,DR. LAVA TUDO PRESTACAO DE SERVICOS LTDA
3220,29448786000196,ECONOTEC SERVICOS ESPECIALIZADOS LTDA
3054,28779055000160,ECOPROJET SOLUCOES EM ENGENHARIA LTDA
3063,26437999000124,ESOLAR SOLUCOES SUSTENTAVEIS LTDA
3064,24681340000193,ESPACO LUZ ENERGIA FOTOVOLTAICA LTDA
3070,19773706000114,FLAVIO MEDEIROS DE OLIVEIRA
3075,26774326000160,GUILHERME SANTOS DE ANDRADE LTDA
3105,21795351000106,LEVEROS SOLARSOU S.A
3114,30915297000186,MACK SOLUCOES EM ENERGIA E ENGENHARIA ELETRICA LTDA
3117,36521907000143,MARCOS ROBERTO TOMIO
3143,9722492000101,PLATUS ENERGIA SOLAR LTDA
3165,30732568000168,SINNERGIA SOLAR LTDA
3231,31653487000135,INSTITUTO ODONTOLOGICO INNOVA BRUSQUE LTDA
3166,34389287000105,SOL DA BAHIA ENERGIAS RENOVAVEIS LTDA
3184,34767981000119,W. DE AVILA VIEIRA CORRETOR
3201,13138103000164,AXIOMA ENERGIA SOLAR LTDA
3203,30964380000145,BATISTETTE & CIOMINO LTDA
3206,35107973000109,BORNE EQUIPAMENTOS EIRELI
3208,26294213000167,BRENNER & CARVALHO LTDA
3210,21385439000150,BSOLAR INSTALACAO ELETRICA E MANUTENCAO LTDA
3221,5317665000147,EMBU INDIVIDUALIZADORA ADMINISTRADORA E SERVICOS DE GLP LTDA
3240,60886413000147,LIQUIGAS DISTRIBUIDORA S.A.
3241,3221326000137,LUIS ALEXANDRE GALDINO DA SILVA TUPA
3222,27011504000163,EMPRESA MINEIRA DE GERACAO DISTRIBUIDA HOLDING LTDA
3227,34894803000159,GOMES SOLUCOES ENGENHARIA SOLAR LTDA
3242,20787854000177,LUIZ HENRIQUE DE LIMA DE SOUZA 22444087879
3243,35246661000186,MACRO ENGENHARIA E SERVICOS DE CONSTRUCAO CIVIL LTDA
3246,29947994000130,MEIAUM DIGITAL EIRELI
3248,28461880000112,MS ENERGIA LIMPA E SERVICOS LTDA
3261,23797167000120,"ROTA SOLAR PROJETOS, INSTALACAO E MANUTENCAO EIRELI"
3267,27826399000110,SMART ENERGY LTDA
3250,6310305000186,NEW WAY INDUSTRIA E COMERCIO DE ARTIGOS DE PLASTICOS E BORRACHA EIRELI
3251,12593215000142,OTIMIZE TREINAMENTOS E SOLUCOES
3269,23352619000160,SOLARCENTER AQUECIMENTO E ENERGIA EIRELI
3275,28644617000169,"TESLA ENERGIA SOLAR, PROJETOS & INSTALACOES LTDA"
3254,2041190000110,PONFAC S/A
3277,27350949000178,TNR SOLAR DO BRASIL LTDA
3282,5975075000101,UNISOLAR ENERGIA SOLAR E CONSTRUCOES EIRELI
3285,32754676000167,VOLT EFICIENCIA ENERGETICA E ENGENHARIA LTDA
3299,30791397000148,"ARAUJO, ALVERGA E JUNQUEIRA LTDA"
3300,33693262000138,ASCENARIO SOLAR ENERGIA INTELIGENTE LTDA
3304,11987553000104,BONFANTI E GROSSO LTDA
3305,19360987000183,BORIES ENERGIA E COMUNICACAO LTDA
3262,21614157000187,SAA SOLUCOES E GESTAO EMPRESARIAL LTDA
3307,92706191000120,CARLOS A G FERNANDES
3308,19921091000126,CASA SOLAR ENERGIA FOTOVOLTAICA EIRELI
3319,31101088000161,DANIEL JUN SAKA 38678655828
3329,26172248000123,ECOCRIATIV EFICIENCIA ENERGETICA EIRELI
3341,13487857000120,HELIUS INDUSTRIA E COMERCIO DE TECNOLOGIAS LTDA
3347,24661276000189,KELLEN DALL AGNOL
3367,35585765000115,QUEIROZ & BARBOSA LTDA
3370,30492387000101,RONDONIA ENERGIA SERVICOS DE ENGENHARIA LTDA
3382,19382418000139,SOLAR VOLT SOLUCOES COMERCIO E INSTALACAO PARA ENERGIA LTDA
3383,38256915000135,SOLIVE ENERGIA SOLAR LTDA
3273,11061020000199,T F DE AZEVEDO & CIA LTDA
3274,14636068000176,TECHSOCIAL TECNOLOGIA SOCIAL CONSULTORIA E TREINAMENTO LTDA
3400,28329413000133,VINICIUS ABREU SOUTO VASCONCELOS 01660082145
3416,14208689000159,BARLOVENTO BRASIL ENERGIAS RENOVAVEIS LTDA
3423,32772091000170,CSS ENGENHARIA LTDA
3424,14663912000158,CTA TECNOLOGIA COMERCIO E SERVICOS LTDA
3428,35554579000119,DIONATAS HENRIQUE DOS SANTOS 06282396611
3431,29907215000172,ELLETRA ENERGIA SERVICOS DE ENGENHARIA LTDA
3433,34999696000123,ENERGIA SOLAR CEARA LTDA
3434,29026462000160,ENERGIR ENGENHARIA EIRELI
3283,25142283000137,VALERIO & PRESSI LTDA
3444,34930006000180,FSA INSTALACOES DE ENERGIA FOTOVOLTAICA LTDA
3446,35919069000106,G M B OSTETTO
3469,27977655000170,MARINHO & NUNES SERVICOS E SOLUCOES EMPRESARIAIS EIRELI
3474,34194636000133,MOVIDO A SOL INSTALACAO E TREINAMENTO DE ENERGIA SOLAR EIRELI
3477,28839100000125,NEONORTE SERVICOS DE ENGENHARIA EIRELI
3289,9177245000163,ZANINI CAMPINAS ADMINISTRACAO E CORRETAGEM DE SEGUROS LTDA.
3482,27471111000132,ORIGEM ENGENHARIA E ENERGIA LTDA
3483,27396653000198,P A BERTELLI DA SILVA
3485,19611659000102,PIEZ ENGENHARIA DE ENERGIA LTDA
3487,14827720000130,PROJETE COMERCIO E PRESTACAO DE SERVICOS LTDA.
3489,23495961000110,RAKIA SOLUCOES EM ENERGIA SOLAR LTDA.
3490,22677354000108,REEVISA ENERGIA COMERCIO DE EQUIPAMENTOS ELETRICOS LTDA
3296,10375040000171,ALEXANDRE PEREIRA VERAS
3503,31936979000138,T8M ENERGIA E ENGENHARIA LTDA
3298,5542701000176,AMBPLAN SISTEMAS LTDA
3510,32184177000181,VESP ENERGIA RENOVAVEL LTDA
3517,21717348000174,A. L . DE TARSO BRANDAO
3528,24494632000117,BELLINI COMUNICACAO E SISTEMAS EIRELI
3529,15827586000130,BENHUR BRAIR DALAZEN BRASIL ENERGY
3531,24272120000106,BONO ENERGIAS RENOVAVEIS LTDA.
3533,24427354000185,CALAMO ENERGIA SOLAR LTDA
3538,26206825000150,CLEANE LOPES CASTRO
3552,31290721000107,EUDES DE ALMEIDA ALVES
3553,17486252000175,EVANDA MACIEL DA PENHA
3561,28047877000157,GECIVALDO DA COSTA REIS 51743701268
3309,20129023000108,CEDRO BPO E SOLUCOES EM TECNOLOGIA LTDA
3310,13812223000103,CENTRAL LOCALIZE SERVICOS DE APOIO ADMINISTRATIVO LTDA
3311,22464351000196,CHARAO CONTADORES ASSOCIADOS
3564,3106429000156,GREEN HOUSE AMAZONIA LTDA EPP
3567,18210918000120,HAROLDO MACHADO DE OLIVEIRA
3579,36694674000180,LUAN BRUNO ARAUJO SOUZA MANUTENCAO ELETRICA LTDA
3315,26227978000184,COMPLETA TELECOMUNICACOES LTDA
3316,34632815000105,COURACA MARCAS E PATENTES LTDA
3584,35298354000149,MARTINEZ INSTALACOES ELETRICAS LTDA
3601,12847857000120,PLATAFORMA ENERGIA SOLAR LTDA
3604,9564486000165,PRISMA SOLAR COMERCIO E SERVICOS EIRELI
3612,14533068000140,S.A. ENGENHARIA LTDA
3614,24023638000106,SEED ENGENHARIA E SOLUCOES SUSTENTAVEIS EIRELI
3615,34411529000110,SILVANO FAINA DUARTE 76015890649
3617,31918175000106,SOL ENGENHARIA & ENERGIA SOLAR LTDA
3618,24205870000165,"SOLGERA COMERCIO, SERVICOS DE ENERGIA SOLAR E DE TELECOMUNICACOES LTDA"
3619,34240478000100,SOLLNET ENERGIA SOLAR EIRELI
3620,20865088000111,SOLSIST SOLUCOES EM ENGENHARIA E SISTEMAS DE ENERGIA SOLAR LTDA
3628,24082292000117,TERRITORIO ENERGIA SOLAR E ENGENHARIA LTDA
3632,31424024000100,TWA ENERGIA FOTOVOLTAICA LTDA
4095,26988811000136,VOLTEX COMERCIO E INSTALACAO DE AQUECEDORES SOLARES LTDA
2073,17763911000920,INSTITUICAO ADVENTISTA DE EDUCACAO LESTE BRASILEIRA
76,2096802000172,"QI TINTAS INDUSTRIA, COMERCIO E SERVICOS EIRELI"
3332,17615087000104,EKOMPOSIT MADEIRAS DO BRASIL S/A
177,4439228000133,TECNOQUIMICA INDUSTRIA E COMERCIO LTDA
460,10817634000195,THAG MIX DISTRIBUIDORA DE EMBALAGENS LTDA.
537,12746044000144,FREE OIL SERVICOS E TECNOLOGIA LTDA
585,14536755000110,RCS IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS LTDA
599,14970436000118,"KULTURA CONSULTORIA, REPRESENTACAO E COMERCIO LTDA"
670,18093100000175,DOM FABRICACAO E COMERCIO DE BEBIDAS S.A.
701,19196021000152,CEREALISTA CRIS LTDA
3340,8218558000150,GIGANET SERVICOS DE INTERNET LTDA
726,20369278000148,LATICINIO SEVILHA LTDA
818,23661687000101,CHOC INDUSTRIA DE CHOCOLATES FINOS LTDA
989,30010298000181,ECO CLEAR GRU CONSULTORIA EM SISTEMAS DE HIGIENIZACAO EIRELI
1038,31621997000120,GAAFER CHOCOLATERIA LTDA
1152,36987888000145,INTEGRAFOODS PROTEINAS LTDA
1156,37133132000100,ULTRADESCONTAO DO BRASIL LTDA
1164,37326413000170,IONNUTRI - NUTRICAO DE PRECISAO LTDA
1195,39661587000115,TRS IMPORTACAO E EXPORTACAO LTDA
1266,49058654000165,FLEXFORM INDUSTRIA E COMERCIO DE MOVEIS LTDA
1332,75106955000127,ACIPAR LUBRIFICANTES LTDA
1510,12308549000127,MM PET COMERCIO DE PRODUTOS VETERINARIOS EIRELI
1532,25108777000103,VILLA PESCADOS COMERCIO DE FRUTOS DO MAR LTDA
1793,32990739000184,INBC AGRO INDUSTRIA DE FERTILIZANTES LTDA
1625,32703723000143,MAWST INDUSTRIA DE ALIMENTOS LTDA
1640,94558962000457,RNB ARTIGOS VETERINARIOS LTDA
3356,6021578000100,META TELECOM GESTORA DE DADOS EIRELI
3357,8041711000116,METALURGICA ZAP METAL LTDA
1656,30009652000158,UNION FOODS COMERCIO DE ALIMENTOS LTDA
3359,33764722000171,NEXIMOB INTELIGENCIA EM NEGOCIOS IMOBILIARIOS LTDA
1771,28995372000114,CHOCOCIA COMERCIO DE CHOCOLATES EIRELI
3361,5832988000179,ORGANIZACAO CONTABIL FERREIRA DE MATTOS EIRELI
2173,66129842000156,MATEUS ALIMENTOS LTDA - EM RECUPERACAO JUDICIAL
2235,19295134000105,CONFIDENTE DISTRIBUIDORA DE COSMETICOS EIRELI
2244,9226968969,EVANDRO BERGAMASK
2467,18608540000118,SENHOR CEREAIS ALIMENTOS LTDA
2533,56939333000135,IDEL INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA
2545,20993342000167,LAGFOODS PRODUTOS ALIMENTICIOS LTDA.
2663,12329958000100,NEOCLEAN COMERCIO DE MATERIAIS DE HIGIENE E LIMPEZA LTDA
3369,9370715000100,RITA DE CASSIA TELLES CRUZ SOTO
2668,19700505000197,PGG CHEMICAL CORPORATION LTDA
2721,89677595000128,COOPERATIVA TRITICOLA DE ESPUMOSO LTDA
2754,8646920000193,MASTER VET PRODUTOS AGROPECUARIOS - EIRELI
2783,9303516000180,SO AGUA POTAVEL COMERCIO IMPORTACAO & EXPORTACAO LTDA
2789,23532878000173,SUPER LIMPO DISTRIBUIDORA LTDA
2914,20686072000141,BENNI ALIMENTOS SAUDAVEIS EIRELI
2916,19039534000150,CACAU FLORIPA CHOCOLATES LTDA
2927,75300491000276,CYSY MINERACAO LTDA
2994,11927842000100,TIAGO DE BROI EIRELI
3121,31329180000183,MAXXISUPRI COMERCIO DE SANEANTES EIRELI
3380,21075365000155,SISTEMASBR SOLUCOES EM TECNOLOGIA LTDA - ME
3157,1685851000188,SANTA MARIA LATICINIOS LTDA
3183,18285535000111,VIDA EM GRAOS COMERCIO ATACADISTA
3535,29936803000134,CARVVO COMERCIO DE COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA
3384,20353158000152,SOULPACK EMBALAGENS ESPECIAIS LTDA
65,1777907000124,PRO FITNESS EQUIPAMENTOS PARA GINASTICA LTDA
130,3509150000113,NOVAFROTA EQUIPAMENTOS S/A
238,5600254000164,APPLY SOLUTIONS COMERCIO E SERVICOS DE INFORMATICA LTDA
288,7201916001392,ARAUJO CABRAL & ALVES LTDA
324,7809935000162,METAL LIGHT INDUSTRIA E COMERCIO DE MOVEIS DE ACO LTDA
3390,1846345000123,TELECONSULTA SERVICOS DE INFORMACOES EIRELI
436,10486458000156,LUCIIN COMERCIO IMPORTACAO E EXPORTACAO LTDA
3392,5937920000154,TOPCARD CARTOES DO BRASIL LTDA
469,10979780000117,MORADA DA FLORESTA SOLUCOES ECOLOGICAS LTDA
3394,25006000113,TOTALITI INOVACAO EM TECNOLOGIA DA INFORMACAO LTDA
3395,4448807000142,TRG TECNOLOGIA EM NEGOCIOS LTDA
481,11233754000108,FB EXPORT COMERCIO EXTERIOR LTDA
522,12403320000171,S E INDUSTRIA E COMERCIO DE PLASTICOS LTDA
3398,549079000104,VELIK INDUSTRIA E COMERCIO EIRELI
589,14650195000120,SPE RESIDENCIAL VELGO VILLE LTDA
636,16689651000170,EMBALLERGE INDUSTRIA E COMERCIO DE PAPELAO LTDA
661,17599849000126,H.E. BONAMIGO EIRELI
3402,9275826000138,VITORIA EVENTOS COMERCIO E SERVICOS LTDA
681,18319210000102,COMERCIO E REPRESENTACOES DEL REY LTDA
3581,36448480000103,MANOEL VICTOR TOMAZ SERVICOS ADMINISTRATIVOS LTDA
693,18850116000185,D1 INDUSTRIA E COMERCIO EIRELI
3406,8422323000185,A AMBIENTAL SOLUCOES INTEGRADAS EIRELI
3407,1058041000100,ACRG CONSULTORIA E PRESTACAO DE SERVICOS LTDA
3408,27595706000108,ADILSON SILVEIRA TECNOLOGIA
704,19344716000134,PRATCASA UTILIDADES DOMESTICAS LTDA
736,20876318000148,CLICK PROMOCIONAL BRINDES EIRELI
740,21075365000155,SISTEMASBR SOLUCOES EM TECNOLOGIA LTDA
741,21116022000191,MERCADAO DOS OCULOS SOL E GRAU FRANCHISING LTDA
742,21130478000106,IMPERIO INDUSTRIA E COMERCIO DE CONFECCOES LTDA
3414,15145811000158,ASSOCIACAO DE PROTECAO E BENEFICIO AO PROPRIETARIO DE VEICULOS
756,21871212000114,BASICO BRASIL COMERCIO LTDA
786,22829573000165,MQ9 TECNOLOGIA LTDA
789,23020028000196,BAUER BORTOLUZZI COMERCIO DE TINTAS EIRELI
811,23476033000108,BMB MATERIAL DE CONSTRUCAO S.A.
838,24441177000191,RAFAEL LINHARES RANGEL DE ABREU
848,24717659000121,PACKID SOLUCOES EM TECNOLOGIA LTDA
870,25321672000120,ELO GESTAO DE FRANQUIAS LTDA
881,26439227000121,DIGISEG DISTRIBUIDORA LTDA
893,26923102000172,M B M PRODUTOS DE ESCRITORIO E INFORMATICA EIRELI
920,27829723000154,E M SERVICOS DE APOIO ADMINISTRATIVO EIRELI
943,28195956000105,PNEUSCAR RECAUCHUTAGEM LTDA
961,28772370000166,ALMERIA FRANCHISING E LICENCIAMENTO EIRELI
968,29061722000138,SDE STRUTECH DISTRIBUIDORA ESPECIALIZADA LTDA
973,29246062000160,SETCOLD SOLUCOES EM REFRIGERACAO LTDA
1013,30736605000106,CIRURGICA SANTA CATARINA COMERCIO ATACADISTA DE MEDICAMENTOS EIRELI
1021,31088569000184,J. HELTE EIRELI
1043,31895188000107,SISTAB ELETRO ELETRONICA LTDA
3432,8355250000156,ELLEVO SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA
1049,31978639000170,HOGAR - IMPORTACAO E DISTRIBUICAO EIRELI
1075,33228024000402,WLM PARTICIPACOES E COMERCIO DE MAQUINAS E VEICULOS S.A.
1089,33845322000190,A GERADORA ALUGUEL DE MAQUINAS S.A.
1090,33921755000188,HIT CARE NORDESTE IMPORTACAO COMERCIO E SERVICOS DE PRODUTOS MEDICOS ODONTOLOGICOS E HOSPITALARES LTDA
1117,35210718000197,JPFP INTERMEDIACAO DE NEGOCIOS EIRELI
1128,35691397000190,ESPLENDOR INDUSTRIA E COMERCIO DE ISOLANTES TERMICOS LTDA
1136,36161784000187,REPLAEX RESINAS PLASTICAS EXTRUDADAS LTDA
3440,32912539000103,FILTRO UM CONSULTORIA DE VENDAS LTDA
1139,36297048000150,ASSOCIACAO DOS LOJISTAS ATACADISTAS RODOVIA IVO SILVEIRA
3442,33215108000150,FS SOLUCOES EM TECNOLOGIA LTDA
3443,29483806000160,FS TECNOLOGIA TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL LTDA
1160,37241071000196,2P ACESSORIOS LTDA
3445,80039414906,Fuad Zetuna Pedro 800.394.149-06
1194,39599878000120,MATERIAL AGORA LTDA
1202,40056976000109,G.P. CAMARGO HOLDING DE FRANQUIAS LTDA
1207,40448974000157,FLEXCOURT SERVIÇOS ESPORTIVOS LTDA
1223,41649269000180,2M CONNECTIONS LTDA
1232,42412343000103,HIPER MOVEIS E ESTRUTURAS LTDA
1259,45990181000189,ROBERT BOSCH LIMITADA
1286,57158057000130,COMERCIAL ELETRICA P.J.LTDA
1302,61174652000137,METALURGICA SCHIOPPA LTDA
1315,65469850000189,IMPORTEC COMERCIO DE FERRAMENTAS TECNICAS LTDA
